,dut_speed,dut_decel,dut_dist,foe_speed,foe_dist
10465,29.0,5.5,92.0,26.0,66.0
10466,6.0,7.2,96.0,23.0,53.0
10467,13.0,5.6,91.0,23.0,98.0
10468,40.0,7.3,74.0,44.0,15.0
10469,10.0,10.0,45.0,42.0,54.0
10470,21.0,5.6,75.0,18.0,47.0
10471,27.0,4.9,12.0,34.0,8.0
10472,47.0,5.7,59.0,19.0,45.0
10473,14.0,7.3,59.0,11.0,8.0
10474,22.0,7.7,16.0,19.0,17.0
10475,30.0,5.2,76.0,16.0,25.0
10476,8.0,5.9,84.0,20.0,20.0
10477,36.0,4.8,27.0,11.0,11.0
10478,6.0,7.3,59.0,13.0,68.0
10479,10.0,8.600000000000001,49.0,28.0,91.0
10480,22.0,5.9,20.0,48.0,70.0
10481,40.0,4.6,40.0,48.0,80.0
10482,21.0,3.6,12.0,14.0,54.0
10483,49.0,8.3,32.0,34.0,39.0
10484,5.0,4.5,57.0,40.0,66.0
10485,16.0,7.0,91.0,36.0,32.0
10486,42.0,5.300000000000001,49.0,27.0,43.0
10487,48.0,6.300000000000001,28.0,30.0,99.0
10488,18.0,7.6000000000000005,19.0,18.0,56.0
10489,8.0,9.7,29.0,50.0,47.0
10490,14.0,4.3,41.0,21.0,52.0
10491,39.0,9.4,33.0,18.0,42.0
10492,39.0,4.5,17.0,12.0,16.0
10493,29.0,9.100000000000001,48.0,46.0,22.0
10494,36.0,5.7,40.0,48.0,23.0
10495,14.0,9.600000000000001,34.0,18.0,60.0
10496,31.0,9.9,81.0,42.0,75.0
10497,9.0,4.2,63.0,31.0,28.0
10498,40.0,4.7,17.0,33.0,10.0
10499,30.0,9.7,69.0,14.0,73.0
10500,42.0,4.4,10.0,21.0,60.0
10501,28.0,6.5,12.0,36.0,94.0
10502,44.0,8.4,53.0,47.0,50.0
10503,43.0,4.2,54.0,41.0,62.0
10504,13.0,7.7,59.0,36.0,43.0
10505,26.0,7.1000000000000005,16.0,45.0,94.0
10506,32.0,3.0,31.0,25.0,29.0
10507,27.0,9.600000000000001,45.0,35.0,28.0
10508,8.0,9.3,14.0,46.0,79.0
10509,6.0,8.9,98.0,48.0,4.0
10510,19.0,9.7,64.0,13.0,75.0
10511,38.0,3.1,70.0,24.0,22.0
10512,15.0,4.2,54.0,23.0,15.0
10513,44.0,8.3,29.0,13.0,12.0
10514,20.0,4.5,71.0,38.0,3.0
10515,16.0,6.6,73.0,10.0,5.0
10516,9.0,8.8,93.0,22.0,95.0
10517,14.0,7.1000000000000005,16.0,16.0,77.0
10518,20.0,9.9,71.0,16.0,30.0
10519,49.0,6.800000000000001,30.0,11.0,53.0
10520,40.0,7.2,58.0,45.0,29.0
10521,41.0,6.5,37.0,16.0,24.0
10522,44.0,5.2,98.0,14.0,83.0
10523,21.0,6.2,28.0,36.0,72.0
10524,21.0,6.2,98.0,13.0,91.0
10525,28.0,6.9,22.0,22.0,40.0
10526,33.0,5.800000000000001,19.0,44.0,63.0
10527,49.0,8.100000000000001,25.0,49.0,53.0
10528,21.0,3.0,0.0,39.0,5.0
10529,37.0,4.7,22.0,50.0,18.0
10530,35.0,8.600000000000001,80.0,41.0,6.0
10531,21.0,6.7,38.0,26.0,80.0
10532,15.0,10.0,71.0,48.0,66.0
10533,42.0,9.100000000000001,87.0,13.0,43.0
10534,48.0,9.5,19.0,16.0,23.0
10535,33.0,6.800000000000001,75.0,12.0,88.0
10536,28.0,5.7,47.0,35.0,64.0
10537,5.0,6.0,13.0,19.0,28.0
10538,50.0,9.8,1.0,36.0,43.0
10539,6.0,7.800000000000001,68.0,40.0,89.0
10540,25.0,6.800000000000001,50.0,17.0,10.0
10541,48.0,6.800000000000001,68.0,35.0,70.0
10542,11.0,7.7,67.0,27.0,21.0
10543,47.0,4.4,92.0,16.0,31.0
10544,10.0,7.5,2.0,14.0,93.0
10545,45.0,7.9,50.0,18.0,23.0
10546,20.0,3.2,6.0,32.0,20.0
10547,31.0,3.3,22.0,29.0,50.0
10548,40.0,8.9,30.0,44.0,92.0
10549,50.0,4.4,60.0,38.0,29.0
10550,44.0,9.4,9.0,29.0,47.0
10551,36.0,8.0,2.0,21.0,96.0
10552,41.0,9.100000000000001,46.0,28.0,18.0
10553,38.0,9.5,59.0,46.0,51.0
10554,30.0,9.9,98.0,22.0,65.0
10555,10.0,9.3,55.0,42.0,8.0
10556,36.0,4.9,84.0,38.0,8.0
10557,38.0,7.4,93.0,20.0,94.0
10558,13.0,7.3,42.0,20.0,65.0
10559,36.0,9.5,69.0,22.0,6.0
10560,20.0,4.8,21.0,17.0,36.0
10561,11.0,4.9,8.0,15.0,9.0
10562,43.0,7.7,51.0,30.0,33.0
10563,12.0,5.4,89.0,47.0,46.0
10564,23.0,3.8,31.0,39.0,61.0
10565,28.0,7.4,17.0,44.0,49.0
10566,42.0,3.4,1.0,41.0,75.0
10567,30.0,4.0,66.0,11.0,63.0
10568,8.0,4.6,30.0,36.0,45.0
10569,23.0,6.2,41.0,26.0,56.0
10570,11.0,3.1,26.0,28.0,60.0
10571,10.0,5.300000000000001,41.0,41.0,97.0
10572,33.0,4.7,47.0,13.0,86.0
10573,39.0,3.1,6.0,44.0,31.0
10574,35.0,5.9,73.0,17.0,65.0
10575,32.0,9.7,42.0,30.0,31.0
10576,22.0,9.9,28.0,38.0,31.0
10577,19.0,4.9,59.0,46.0,45.0
10578,46.0,6.4,9.0,24.0,88.0
10579,46.0,4.7,71.0,44.0,29.0
10580,34.0,6.1,46.0,12.0,54.0
10581,32.0,4.2,9.0,12.0,39.0
10582,31.0,7.7,97.0,49.0,93.0
10583,47.0,7.9,48.0,32.0,12.0
10584,28.0,6.800000000000001,40.0,32.0,91.0
10585,18.0,5.1,37.0,23.0,39.0
10586,26.0,7.0,78.0,16.0,5.0
10587,21.0,3.4,71.0,39.0,65.0
10588,25.0,7.5,87.0,11.0,15.0
10589,44.0,4.2,93.0,42.0,24.0
10590,47.0,9.0,40.0,25.0,11.0
10591,31.0,4.2,69.0,45.0,52.0
10592,19.0,5.4,78.0,21.0,16.0
10593,40.0,3.6,97.0,10.0,1.0
10594,28.0,4.2,35.0,15.0,29.0
10595,29.0,9.3,37.0,25.0,75.0
10596,39.0,5.5,54.0,26.0,41.0
10597,38.0,7.9,36.0,38.0,14.0
10598,45.0,9.5,10.0,38.0,6.0
10599,7.0,9.8,18.0,41.0,23.0
10600,21.0,4.8,55.0,29.0,29.0
10601,37.0,8.9,13.0,30.0,65.0
10602,29.0,5.6,65.0,48.0,50.0
10603,16.0,3.5,81.0,24.0,6.0
10604,26.0,7.0,48.0,45.0,54.0
10605,23.0,7.6000000000000005,49.0,36.0,49.0
10606,28.0,6.800000000000001,53.0,40.0,22.0
10607,48.0,3.9,47.0,14.0,46.0
10608,12.0,7.800000000000001,84.0,47.0,5.0
10609,18.0,7.2,38.0,17.0,64.0
10610,31.0,4.2,16.0,47.0,78.0
10611,7.0,3.9,57.0,34.0,50.0
10612,26.0,6.7,85.0,39.0,6.0
10613,34.0,3.7,26.0,15.0,66.0
10614,49.0,9.100000000000001,63.0,34.0,10.0
10615,30.0,9.8,100.0,11.0,13.0
10616,35.0,4.2,20.0,13.0,30.0
10617,10.0,4.1,46.0,11.0,71.0
10618,14.0,8.5,22.0,10.0,34.0
10619,11.0,7.6000000000000005,68.0,22.0,47.0
10620,20.0,3.2,7.0,34.0,53.0
10621,42.0,8.5,57.0,29.0,28.0
10622,34.0,8.3,2.0,45.0,88.0
10623,49.0,6.9,75.0,47.0,92.0
10624,46.0,8.2,46.0,43.0,22.0
10625,44.0,5.2,68.0,15.0,56.0
10626,19.0,8.3,29.0,33.0,93.0
10627,34.0,9.8,11.0,11.0,39.0
10628,21.0,10.0,78.0,18.0,90.0
10629,14.0,4.8,39.0,11.0,24.0
10630,28.0,8.100000000000001,86.0,34.0,38.0
10631,12.0,7.4,63.0,11.0,81.0
10632,21.0,5.5,73.0,33.0,87.0
10633,35.0,7.6000000000000005,43.0,26.0,50.0
10634,9.0,4.7,78.0,30.0,70.0
10635,34.0,7.0,30.0,27.0,2.0
10636,48.0,8.7,89.0,29.0,39.0
10637,26.0,7.5,98.0,16.0,99.0
10638,33.0,9.0,3.0,12.0,36.0
10639,43.0,3.7,75.0,25.0,92.0
10640,21.0,9.7,74.0,33.0,75.0
10641,10.0,5.6,53.0,41.0,35.0
10642,49.0,6.800000000000001,6.0,49.0,33.0
10643,35.0,7.6000000000000005,48.0,10.0,71.0
10644,34.0,6.300000000000001,20.0,35.0,5.0
10645,16.0,3.2,14.0,47.0,31.0
10646,22.0,5.300000000000001,96.0,41.0,50.0
10647,22.0,9.8,97.0,31.0,67.0
10648,42.0,6.300000000000001,42.0,30.0,96.0
10649,50.0,9.3,83.0,43.0,66.0
10650,14.0,4.9,1.0,15.0,50.0
10651,25.0,5.1,11.0,43.0,15.0
10652,18.0,7.0,72.0,35.0,10.0
10653,45.0,5.7,34.0,15.0,28.0
10654,29.0,6.6,5.0,38.0,51.0
10655,8.0,6.2,12.0,25.0,40.0
10656,43.0,6.300000000000001,73.0,31.0,73.0
10657,46.0,4.2,45.0,25.0,72.0
10658,12.0,7.7,36.0,38.0,77.0
10659,14.0,4.7,28.0,39.0,93.0
10660,7.0,8.4,54.0,35.0,78.0
10661,21.0,4.2,17.0,38.0,5.0
10662,8.0,6.2,35.0,30.0,18.0
10663,20.0,7.5,61.0,37.0,70.0
10664,24.0,3.3,76.0,17.0,59.0
10665,6.0,9.8,1.0,26.0,56.0
10666,39.0,4.3,16.0,20.0,89.0
10667,6.0,5.4,82.0,18.0,53.0
10668,5.0,8.3,3.0,48.0,9.0
10669,9.0,6.2,74.0,41.0,8.0
10670,35.0,5.800000000000001,7.0,15.0,1.0
10671,9.0,9.7,6.0,44.0,33.0
10672,43.0,6.2,36.0,27.0,95.0
10673,23.0,6.6,1.0,33.0,46.0
10674,35.0,9.0,54.0,24.0,7.0
10675,21.0,7.2,72.0,23.0,60.0
10676,39.0,5.300000000000001,8.0,43.0,59.0
10677,41.0,4.1,10.0,13.0,66.0
10678,18.0,7.800000000000001,49.0,21.0,82.0
10679,6.0,5.6,73.0,25.0,4.0
10680,29.0,8.7,29.0,40.0,17.0
10681,41.0,5.4,40.0,15.0,43.0
10682,48.0,5.0,76.0,21.0,18.0
10683,6.0,6.1,18.0,33.0,22.0
10684,25.0,6.2,5.0,37.0,92.0
10685,39.0,5.9,36.0,15.0,36.0
10686,47.0,6.9,83.0,16.0,72.0
10687,48.0,4.1,87.0,15.0,36.0
10688,21.0,3.2,94.0,38.0,58.0
10689,33.0,9.7,91.0,12.0,99.0
10690,23.0,4.8,9.0,48.0,62.0
10691,10.0,6.800000000000001,17.0,22.0,73.0
10692,45.0,5.0,1.0,31.0,54.0
10693,32.0,6.6,29.0,40.0,98.0
10694,7.0,5.9,30.0,40.0,67.0
10695,8.0,3.8,46.0,33.0,30.0
10696,13.0,8.7,27.0,14.0,25.0
10697,22.0,6.1,19.0,19.0,5.0
10698,44.0,6.0,57.0,20.0,81.0
10699,23.0,6.800000000000001,17.0,22.0,83.0
10700,25.0,4.3,25.0,31.0,64.0
10701,26.0,3.2,0.0,28.0,87.0
10702,30.0,9.600000000000001,79.0,31.0,85.0
10703,50.0,3.3,85.0,41.0,30.0
10704,17.0,3.4,94.0,24.0,76.0
10705,14.0,3.3,91.0,22.0,35.0
10706,6.0,5.4,30.0,38.0,66.0
10707,29.0,5.1,94.0,16.0,68.0
10708,11.0,7.6000000000000005,91.0,29.0,29.0
10709,37.0,9.4,33.0,32.0,33.0
10710,21.0,8.600000000000001,29.0,38.0,97.0
10711,17.0,10.0,55.0,35.0,37.0
10712,42.0,7.1000000000000005,3.0,40.0,11.0
10713,19.0,3.6,28.0,46.0,70.0
10714,29.0,5.4,75.0,38.0,93.0
10715,41.0,6.5,44.0,15.0,4.0
10716,38.0,5.4,2.0,33.0,90.0
10717,11.0,3.5,40.0,46.0,88.0
10718,19.0,8.0,80.0,50.0,23.0
10719,17.0,8.8,73.0,49.0,28.0
10720,9.0,5.4,31.0,29.0,21.0
10721,24.0,6.2,41.0,21.0,8.0
10722,11.0,8.600000000000001,4.0,27.0,2.0
10723,25.0,6.0,70.0,34.0,1.0
10724,11.0,8.2,5.0,23.0,6.0
10725,28.0,9.3,28.0,15.0,20.0
10726,26.0,6.9,16.0,42.0,78.0
10727,26.0,7.2,56.0,35.0,88.0
10728,24.0,4.3,100.0,33.0,50.0
10729,14.0,8.9,28.0,23.0,39.0
10730,30.0,6.0,27.0,13.0,17.0
10731,47.0,4.0,40.0,35.0,55.0
10732,14.0,5.2,7.0,12.0,80.0
10733,24.0,5.0,65.0,37.0,12.0
10734,45.0,6.6,95.0,35.0,21.0
10735,41.0,8.0,76.0,46.0,74.0
10736,17.0,4.9,55.0,30.0,18.0
10737,9.0,5.9,76.0,11.0,74.0
10738,30.0,9.4,92.0,24.0,24.0
10739,35.0,3.2,53.0,15.0,77.0
10740,12.0,7.0,53.0,18.0,56.0
10741,48.0,8.600000000000001,57.0,21.0,8.0
10742,47.0,8.7,10.0,15.0,60.0
10743,41.0,8.0,87.0,32.0,32.0
10744,31.0,4.0,88.0,34.0,77.0
10745,8.0,4.0,68.0,37.0,14.0
10746,40.0,5.6,1.0,24.0,81.0
10747,26.0,9.0,87.0,43.0,72.0
10748,34.0,6.6,84.0,12.0,4.0
10749,32.0,3.3,96.0,30.0,2.0
10750,35.0,6.1,75.0,45.0,35.0
10751,43.0,6.5,6.0,26.0,51.0
10752,6.0,6.2,9.0,17.0,97.0
10753,39.0,4.0,28.0,11.0,53.0
10754,46.0,3.5,14.0,19.0,95.0
10755,13.0,8.9,54.0,47.0,45.0
10756,36.0,6.9,43.0,17.0,72.0
10757,12.0,5.6,16.0,50.0,13.0
10758,12.0,9.4,25.0,39.0,9.0
10759,23.0,6.2,47.0,49.0,31.0
10760,45.0,8.8,20.0,45.0,30.0
10761,16.0,3.8,68.0,30.0,7.0
10762,50.0,9.5,82.0,20.0,70.0
10763,8.0,6.5,19.0,36.0,6.0
10764,48.0,5.5,29.0,49.0,27.0
10765,7.0,6.6,12.0,42.0,8.0
10766,47.0,5.0,2.0,27.0,95.0
10767,32.0,3.7,13.0,17.0,96.0
10768,34.0,7.2,1.0,15.0,40.0
10769,29.0,5.7,23.0,45.0,70.0
10770,47.0,9.5,97.0,42.0,93.0
10771,25.0,8.2,54.0,38.0,81.0
10772,37.0,5.1,13.0,49.0,71.0
10773,15.0,9.600000000000001,70.0,32.0,15.0
10774,32.0,6.0,21.0,18.0,33.0
10775,27.0,6.0,76.0,23.0,76.0
10776,42.0,4.1,71.0,36.0,86.0
10777,23.0,5.1,39.0,46.0,73.0
10778,36.0,6.5,76.0,27.0,20.0
10779,37.0,9.0,13.0,31.0,41.0
10780,7.0,6.4,41.0,50.0,65.0
10781,22.0,3.0,13.0,27.0,56.0
10782,47.0,9.9,43.0,16.0,45.0
10783,28.0,5.300000000000001,64.0,42.0,45.0
10784,20.0,9.3,74.0,14.0,3.0
10785,49.0,4.9,65.0,27.0,27.0
10786,34.0,7.3,83.0,16.0,38.0
10787,9.0,6.9,45.0,26.0,56.0
10788,47.0,4.6,5.0,14.0,39.0
10789,20.0,3.8,22.0,42.0,35.0
10790,23.0,9.9,88.0,21.0,19.0
10791,18.0,9.600000000000001,24.0,34.0,67.0
10792,18.0,6.300000000000001,38.0,14.0,25.0
10793,39.0,4.9,77.0,49.0,53.0
10794,6.0,4.9,13.0,50.0,100.0
10795,11.0,9.600000000000001,98.0,35.0,66.0
10796,17.0,3.7,94.0,31.0,32.0
10797,42.0,6.9,24.0,39.0,88.0
10798,22.0,7.800000000000001,9.0,13.0,85.0
10799,41.0,4.0,47.0,33.0,73.0
10800,24.0,3.8,76.0,50.0,24.0
10801,17.0,7.5,5.0,24.0,18.0
10802,40.0,7.3,53.0,33.0,30.0
10803,27.0,6.1,13.0,31.0,32.0
10804,46.0,4.9,16.0,29.0,47.0
10805,19.0,5.1,3.0,22.0,42.0
10806,27.0,4.6,88.0,44.0,40.0
10807,40.0,6.300000000000001,4.0,28.0,59.0
10808,24.0,3.0,57.0,26.0,52.0
10809,19.0,4.2,82.0,26.0,29.0
10810,40.0,9.100000000000001,44.0,20.0,14.0
10811,34.0,7.2,76.0,36.0,46.0
10812,32.0,7.800000000000001,96.0,47.0,26.0
10813,47.0,7.6000000000000005,0.0,42.0,43.0
10814,40.0,4.4,79.0,37.0,38.0
10815,46.0,3.5,92.0,19.0,94.0
10816,30.0,3.5,51.0,13.0,21.0
10817,46.0,6.6,50.0,34.0,85.0
10818,20.0,5.9,74.0,40.0,82.0
10819,41.0,9.3,81.0,19.0,38.0
10820,37.0,4.3,49.0,19.0,11.0
10821,22.0,8.7,94.0,42.0,13.0
10822,12.0,6.5,11.0,26.0,81.0
10823,31.0,5.2,13.0,18.0,85.0
10824,29.0,3.2,0.0,41.0,39.0
10825,29.0,5.4,7.0,34.0,15.0
10826,42.0,4.8,76.0,42.0,27.0
10827,18.0,5.6,74.0,15.0,50.0
10828,47.0,5.800000000000001,49.0,22.0,87.0
10829,31.0,4.4,59.0,28.0,2.0
10830,24.0,7.7,83.0,42.0,96.0
10831,15.0,9.4,77.0,24.0,95.0
10832,14.0,4.7,87.0,32.0,14.0
10833,6.0,9.2,20.0,11.0,88.0
10834,9.0,8.600000000000001,98.0,48.0,68.0
10835,26.0,3.2,76.0,17.0,95.0
10836,31.0,4.9,82.0,40.0,59.0
10837,13.0,3.5,97.0,34.0,83.0
10838,35.0,4.5,48.0,20.0,35.0
10839,38.0,6.9,34.0,26.0,34.0
10840,7.0,6.800000000000001,42.0,42.0,67.0
10841,46.0,5.5,5.0,27.0,21.0
10842,20.0,9.8,86.0,35.0,45.0
10843,37.0,8.7,31.0,22.0,12.0
10844,12.0,9.7,28.0,18.0,98.0
10845,49.0,8.5,46.0,16.0,68.0
10846,33.0,8.5,4.0,44.0,85.0
10847,38.0,9.100000000000001,12.0,45.0,41.0
10848,23.0,10.0,64.0,11.0,50.0
10849,11.0,4.4,92.0,28.0,0.0
10850,16.0,9.7,97.0,46.0,4.0
10851,25.0,3.9,32.0,13.0,67.0
10852,46.0,8.2,54.0,27.0,21.0
10853,30.0,7.9,71.0,25.0,42.0
10854,47.0,6.5,57.0,18.0,56.0
10855,20.0,7.3,96.0,15.0,82.0
10856,44.0,6.300000000000001,71.0,36.0,82.0
10857,40.0,6.7,72.0,50.0,93.0
10858,24.0,9.5,41.0,42.0,16.0
10859,25.0,9.9,17.0,28.0,61.0
10860,18.0,7.7,12.0,41.0,54.0
10861,8.0,8.2,46.0,45.0,89.0
10862,46.0,9.2,18.0,40.0,70.0
10863,6.0,6.0,62.0,49.0,24.0
10864,47.0,6.800000000000001,16.0,41.0,64.0
10865,12.0,4.5,22.0,47.0,18.0
10866,38.0,9.7,19.0,17.0,81.0
10867,17.0,7.1000000000000005,26.0,12.0,53.0
10868,43.0,5.2,1.0,15.0,3.0
10869,15.0,8.2,94.0,35.0,73.0
10870,21.0,6.9,90.0,25.0,21.0
10871,45.0,9.0,70.0,34.0,75.0
10872,32.0,5.800000000000001,6.0,49.0,67.0
10873,29.0,7.0,27.0,12.0,69.0
10874,49.0,6.7,36.0,38.0,53.0
10875,35.0,3.1,40.0,27.0,53.0
10876,13.0,3.2,91.0,43.0,81.0
10877,5.0,3.5,42.0,32.0,81.0
10878,44.0,9.600000000000001,68.0,36.0,59.0
10879,42.0,6.2,22.0,11.0,94.0
10880,7.0,5.800000000000001,12.0,27.0,3.0
10881,37.0,8.600000000000001,25.0,14.0,55.0
10882,35.0,6.5,24.0,14.0,77.0
10883,21.0,8.7,13.0,49.0,53.0
10884,22.0,4.3,6.0,44.0,5.0
10885,50.0,9.2,29.0,35.0,53.0
10886,31.0,4.9,80.0,30.0,47.0
10887,25.0,8.7,48.0,31.0,14.0
10888,15.0,8.7,79.0,27.0,37.0
10889,37.0,8.8,78.0,46.0,65.0
10890,36.0,6.7,80.0,30.0,93.0
10891,26.0,9.8,35.0,31.0,72.0
10892,43.0,6.800000000000001,95.0,12.0,33.0
10893,47.0,4.7,33.0,25.0,74.0
10894,30.0,8.4,18.0,29.0,1.0
10895,22.0,4.6,86.0,22.0,26.0
10896,9.0,7.3,76.0,12.0,13.0
10897,22.0,5.2,44.0,39.0,56.0
10898,21.0,9.8,57.0,50.0,6.0
10899,31.0,4.4,74.0,22.0,55.0
10900,32.0,8.2,55.0,25.0,16.0
10901,24.0,8.3,11.0,45.0,90.0
10902,45.0,8.9,73.0,39.0,38.0
10903,40.0,8.7,73.0,49.0,55.0
10904,45.0,6.1,78.0,26.0,93.0
10905,22.0,8.3,94.0,27.0,35.0
10906,41.0,7.5,20.0,43.0,28.0
10907,7.0,9.3,8.0,40.0,96.0
10908,50.0,7.6000000000000005,70.0,45.0,35.0
10909,29.0,9.0,2.0,29.0,44.0
10910,33.0,4.2,11.0,45.0,41.0
10911,47.0,9.9,97.0,25.0,61.0
10912,8.0,6.300000000000001,64.0,20.0,9.0
10913,35.0,3.7,80.0,26.0,57.0
10914,32.0,6.7,85.0,40.0,7.0
10915,12.0,8.0,82.0,40.0,46.0
10916,31.0,3.0,8.0,15.0,17.0
10917,33.0,5.5,99.0,14.0,44.0
10918,29.0,3.3,95.0,15.0,32.0
10919,18.0,7.2,8.0,45.0,27.0
10920,15.0,5.5,83.0,28.0,31.0
10921,37.0,8.5,48.0,18.0,61.0
10922,30.0,7.6000000000000005,75.0,19.0,49.0
10923,29.0,7.1000000000000005,95.0,34.0,59.0
10924,20.0,5.2,62.0,19.0,7.0
10925,7.0,7.9,6.0,16.0,15.0
10926,9.0,9.0,24.0,32.0,62.0
10927,46.0,7.2,2.0,23.0,23.0
10928,35.0,4.2,89.0,46.0,30.0
10929,49.0,3.9,47.0,28.0,12.0
10930,23.0,7.800000000000001,35.0,23.0,71.0
10931,22.0,7.5,35.0,37.0,90.0
10932,37.0,4.2,56.0,43.0,20.0
10933,26.0,4.3,4.0,46.0,93.0
10934,9.0,6.9,46.0,28.0,12.0
10935,38.0,9.600000000000001,33.0,39.0,56.0
10936,14.0,8.9,52.0,38.0,65.0
10937,10.0,4.2,82.0,34.0,81.0
10938,23.0,4.6,87.0,21.0,77.0
10939,8.0,5.9,26.0,45.0,87.0
10940,12.0,4.1,38.0,27.0,38.0
10941,25.0,5.9,53.0,29.0,16.0
10942,14.0,3.8,45.0,33.0,49.0
10943,14.0,7.5,42.0,34.0,70.0
10944,41.0,8.600000000000001,25.0,23.0,63.0
10945,28.0,5.800000000000001,3.0,13.0,23.0
10946,14.0,8.0,65.0,24.0,71.0
10947,16.0,7.0,43.0,11.0,59.0
10948,17.0,6.9,87.0,39.0,17.0
10949,27.0,7.7,31.0,30.0,51.0
10950,34.0,9.0,55.0,43.0,43.0
10951,6.0,5.1,56.0,25.0,31.0
10952,48.0,5.6,60.0,46.0,14.0
10953,36.0,8.5,64.0,35.0,1.0
10954,30.0,9.2,15.0,31.0,40.0
10955,9.0,8.7,81.0,40.0,65.0
10956,46.0,3.5,25.0,43.0,77.0
10957,13.0,8.2,92.0,25.0,16.0
10958,15.0,7.9,43.0,26.0,75.0
10959,39.0,3.2,84.0,45.0,54.0
10960,45.0,6.4,74.0,17.0,46.0
10961,37.0,8.2,43.0,19.0,74.0
10962,26.0,10.0,30.0,47.0,74.0
10963,11.0,5.7,51.0,32.0,79.0
10964,12.0,9.600000000000001,83.0,31.0,83.0
10965,10.0,7.1000000000000005,86.0,46.0,37.0
10966,48.0,7.2,97.0,32.0,96.0
10967,10.0,7.1000000000000005,36.0,10.0,54.0
10968,36.0,3.0,43.0,48.0,51.0
10969,28.0,3.4,56.0,44.0,83.0
10970,37.0,3.3,69.0,48.0,11.0
10971,27.0,5.800000000000001,13.0,49.0,54.0
10972,40.0,8.0,64.0,15.0,91.0
10973,12.0,9.3,26.0,24.0,55.0
10974,6.0,6.800000000000001,30.0,11.0,42.0
10975,9.0,6.5,95.0,30.0,37.0
10976,9.0,3.6,82.0,39.0,65.0
10977,41.0,8.0,11.0,42.0,12.0
10978,18.0,7.5,73.0,32.0,83.0
10979,38.0,6.1,41.0,48.0,83.0
10980,29.0,4.6,39.0,40.0,47.0
10981,28.0,9.7,58.0,22.0,94.0
10982,19.0,4.0,90.0,12.0,16.0
10983,22.0,8.4,34.0,49.0,5.0
10984,29.0,4.1,17.0,48.0,56.0
10985,32.0,7.5,78.0,22.0,24.0
10986,42.0,8.2,75.0,25.0,94.0
10987,14.0,5.9,46.0,19.0,15.0
10988,13.0,4.9,72.0,21.0,23.0
10989,33.0,3.6,48.0,43.0,52.0
10990,16.0,6.0,56.0,35.0,42.0
10991,31.0,3.2,22.0,31.0,74.0
10992,9.0,5.0,74.0,15.0,26.0
10993,30.0,6.7,64.0,50.0,28.0
10994,38.0,7.1000000000000005,44.0,40.0,51.0
10995,31.0,9.100000000000001,74.0,11.0,49.0
10996,14.0,5.0,66.0,25.0,87.0
10997,20.0,6.300000000000001,45.0,50.0,1.0
10998,16.0,5.7,36.0,19.0,53.0
10999,48.0,7.1000000000000005,40.0,24.0,12.0
11000,38.0,9.2,4.0,17.0,82.0
11001,31.0,6.2,71.0,50.0,85.0
11002,28.0,5.0,49.0,24.0,51.0
11003,22.0,9.7,7.0,31.0,92.0
11004,37.0,7.9,89.0,44.0,5.0
11005,45.0,7.7,25.0,40.0,40.0
11006,28.0,7.2,4.0,30.0,22.0
11007,39.0,4.9,24.0,47.0,29.0
11008,25.0,3.7,94.0,49.0,31.0
11009,6.0,7.1000000000000005,26.0,37.0,74.0
11010,46.0,7.6000000000000005,81.0,20.0,72.0
11011,7.0,6.9,83.0,21.0,66.0
11012,20.0,6.4,85.0,42.0,48.0
11013,34.0,10.0,59.0,31.0,77.0
11014,29.0,4.0,33.0,15.0,55.0
11015,46.0,9.0,56.0,45.0,42.0
11016,13.0,3.3,8.0,31.0,89.0
11017,27.0,7.1000000000000005,84.0,50.0,7.0
11018,12.0,4.7,98.0,47.0,85.0
11019,8.0,6.1,34.0,32.0,17.0
11020,7.0,6.5,39.0,28.0,27.0
11021,9.0,5.800000000000001,46.0,18.0,1.0
11022,49.0,6.800000000000001,36.0,29.0,92.0
11023,22.0,3.8,37.0,46.0,26.0
11024,49.0,5.5,78.0,50.0,85.0
11025,43.0,7.800000000000001,99.0,49.0,53.0
11026,38.0,6.6,95.0,29.0,77.0
11027,8.0,7.2,29.0,27.0,10.0
11028,30.0,8.9,71.0,50.0,73.0
11029,44.0,9.100000000000001,32.0,26.0,32.0
11030,13.0,4.8,6.0,27.0,2.0
11031,50.0,9.100000000000001,68.0,14.0,12.0
11032,7.0,7.2,95.0,45.0,24.0
11033,27.0,5.9,87.0,19.0,37.0
11034,31.0,8.0,38.0,29.0,25.0
11035,47.0,4.6,30.0,27.0,31.0
11036,41.0,7.4,48.0,34.0,94.0
11037,43.0,7.2,87.0,36.0,16.0
11038,11.0,8.2,53.0,37.0,88.0
11039,13.0,9.100000000000001,76.0,11.0,28.0
11040,49.0,6.1,49.0,43.0,52.0
11041,47.0,9.600000000000001,52.0,49.0,72.0
11042,19.0,9.0,55.0,37.0,12.0
11043,48.0,3.7,43.0,38.0,35.0
11044,49.0,3.1,25.0,36.0,73.0
11045,38.0,6.800000000000001,77.0,26.0,28.0
11046,37.0,8.2,8.0,28.0,14.0
11047,8.0,5.1,71.0,50.0,91.0
11048,41.0,7.6000000000000005,87.0,14.0,86.0
11049,22.0,5.0,84.0,42.0,49.0
11050,29.0,9.2,62.0,18.0,76.0
11051,20.0,7.5,44.0,28.0,18.0
11052,29.0,6.2,69.0,45.0,77.0
11053,23.0,4.9,44.0,48.0,50.0
